id,title_or_case,score_internal,before,delta,human_score,low_checks,evidence
R13:health:hook,R13,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R13:health:daily,R13,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R13:health:summary,R13,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R14:work:hook,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R14:work:daily,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R14:work:summary,R14,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R14:money:hook,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R14:money:daily,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R14:money:summary,R14,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R14:love:hook,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R14:love:daily,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R14:love:summary,R14,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R14:people:hook,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R14:people:daily,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R14:people:summary,R14,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R14:dir:hook,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R14:dir:daily,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R14:dir:summary,R14,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R14:health:hook,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R14:health:daily,R14,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R14:health:summary,R14,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R15:work:hook,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R15:work:daily,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R15:work:summary,R15,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R15:money:hook,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R15:money:daily,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R15:money:summary,R15,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R15:love:hook,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R15:love:daily,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R15:love:summary,R15,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R15:people:hook,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R15:people:daily,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R15:people:summary,R15,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R15:dir:hook,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R15:dir:daily,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R15:dir:summary,R15,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R15:health:hook,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R15:health:daily,R15,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R15:health:summary,R15,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R16:work:hook,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R16:work:daily,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R16:work:summary,R16,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R16:money:hook,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R16:money:daily,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R16:money:summary,R16,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R16:love:hook,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R16:love:daily,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R16:love:summary,R16,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R16:people:hook,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R16:people:daily,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R16:people:summary,R16,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R16:dir:hook,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R16:dir:daily,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R16:dir:summary,R16,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R16:health:hook,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R16:health:daily,R16,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R16:health:summary,R16,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R17:work:hook,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R17:work:daily,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R17:work:summary,R17,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R17:money:hook,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R17:money:daily,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R17:money:summary,R17,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R17:love:hook,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R17:love:daily,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R17:love:summary,R17,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R17:people:hook,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R17:people:daily,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R17:people:summary,R17,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R17:dir:hook,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R17:dir:daily,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R17:dir:summary,R17,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R17:health:hook,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R17:health:daily,R17,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R17:health:summary,R17,85,,,,완결과 가져갈 것 / 읽을 순서,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 0개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 1개
R18:work:hook,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R18:work:daily,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R18:work:summary,R18,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R18:money:hook,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R18:money:daily,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R18:money:summary,R18,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R18:love:hook,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R18:love:daily,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R18:love:summary,R18,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R18:people:hook,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R18:people:daily,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R18:people:summary,R18,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R18:dir:hook,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R18:dir:daily,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R18:dir:summary,R18,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R18:health:hook,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R18:health:daily,R18,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R18:health:summary,R18,85,,,,완결과 가져갈 것 / 읽을 순서,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 0개 중 접힌 근거 0개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 0개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 1개
R19:work:hook,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R19:work:daily,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R19:work:summary,R19,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R19:money:hook,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R19:money:daily,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R19:money:summary,R19,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R19:love:hook,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R19:love:daily,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R19:love:summary,R19,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R19:people:hook,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R19:people:daily,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R19:people:summary,R19,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R19:dir:hook,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R19:dir:daily,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R19:dir:summary,R19,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R19:health:hook,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R19:health:daily,R19,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R19:health:summary,R19,80,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 0개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R20:work:hook,R20,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R20:work:daily,R20,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
R20:work:summary,R20,88,,,,경험 확인 장면 / 완결과 가져갈 것,노출 전문 표현 0개 · 85자 초과 문장 0개 / 핵심 결론 1개 중 접힌 근거 1개 / 답변으로 해석을 조정하는 질문 제공 / 생활 장면을 묻는 본문 1개 · 거절 반영 False / 서로 다른 행동 1개 · 언제/확인/대안 True / 실행 카드와 마무리 함께 제공 / 이야기 순서 True · 본문 2개
R20:money:hook,R20,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 5단 응답 흐름 / 기존 출력 가드 검사
R20:money:daily,R20,100,,,,,전문 표현 0개 · 85자 초과 0개 / 출처/계산 근거 필드 확인 / 하루의 실행 카드 / 기존 출력 가드 검사
